,NOSE_X,NOSE_Y,LEFT_EYE_INNER_X,LEFT_EYE_INNER_Y,LEFT_EYE_X,LEFT_EYE_Y,LEFT_EYE_OUTER_X,LEFT_EYE_OUTER_Y,RIGHT_EYE_INNER_X,RIGHT_EYE_INNER_Y,RIGHT_EYE_X,RIGHT_EYE_Y,RIGHT_EYE_OUTER_X,RIGHT_EYE_OUTER_Y,LEFT_EAR_X,LEFT_EAR_Y,RIGHT_EAR_X,RIGHT_EAR_Y,MOUTH_LEFT_X,MOUTH_LEFT_Y,MOUTH_RIGHT_X,MOUTH_RIGHT_Y,LEFT_SHOULDER_X,LEFT_SHOULDER_Y,RIGHT_SHOULDER_X,RIGHT_SHOULDER_Y,LEFT_ELBOW_X,LEFT_ELBOW_Y,RIGHT_ELBOW_X,RIGHT_ELBOW_Y,LEFT_WRIST_X,LEFT_WRIST_Y,RIGHT_WRIST_X,RIGHT_WRIST_Y,LEFT_PINKY_X,LEFT_PINKY_Y,RIGHT_PINKY_X,RIGHT_PINKY_Y,LEFT_INDEX_X,LEFT_INDEX_Y,RIGHT_INDEX_X,RIGHT_INDEX_Y,LEFT_THUMB_X,LEFT_THUMB_Y,RIGHT_THUMB_X,RIGHT_THUMB_Y,LEFT_HIP_X,LEFT_HIP_Y,RIGHT_HIP_X,RIGHT_HIP_Y,LEFT_KNEE_X,LEFT_KNEE_Y,RIGHT_KNEE_X,RIGHT_KNEE_Y,LEFT_ANKLE_X,LEFT_ANKLE_Y,RIGHT_ANKLE_X,RIGHT_ANKLE_Y,LEFT_HEEL_X,LEFT_HEEL_Y,RIGHT_HEEL_X,RIGHT_HEEL_Y,LEFT_FOOT_INDEX_X,LEFT_FOOT_INDEX_Y,RIGHT_FOOT_INDEX_X,RIGHT_FOOT_INDEX_Y,id,action
0,0.4903809428215027,0.1311852782964706,0.4983569979667663,0.1101181432604789,0.5044082999229431,0.1114097535610199,0.5107446908950806,0.113147422671318,0.479757010936737,0.107434906065464,0.4721346497535705,0.1072091609239578,0.4641229212284088,0.1070793718099594,0.5178321003913879,0.1271004527807235,0.4526241719722748,0.1211742088198661,0.4989001750946045,0.1585865616798401,0.4762827455997467,0.1572154313325882,0.5660462975502014,0.258510410785675,0.4014839231967926,0.2629550993442535,0.6576257348060608,0.3603352606296539,0.3343077600002289,0.3885520100593567,0.6742887496948242,0.5017990469932556,0.3105967938899994,0.524880588054657,0.6839885115623474,0.550594687461853,0.3026059865951538,0.5647367835044861,0.6638959646224976,0.5505510568618774,0.3218440115451813,0.5669004321098328,0.6589841842651367,0.537324070930481,0.3299979269504547,0.5552963018417358,0.5427452921867371,0.605265200138092,0.4466901421546936,0.6099149584770203,0.532577633857727,0.8685824871063232,0.4549874365329742,0.8710467219352722,0.5283442735671997,1.0949116945266724,0.4691291451454162,1.0923677682876587,0.5217915177345276,1.1228724718093872,0.4736659526824951,1.1230006217956543,0.5356622934341431,1.1728607416152954,0.473977267742157,1.175861954689026,0,ARRIERE
1,0.4945186674594879,0.1340192258358001,0.5027967095375061,0.1122986376285553,0.5093231797218323,0.113561637699604,0.5152194499969482,0.1150733456015586,0.484725147485733,0.1091913357377052,0.4776180386543274,0.1089682728052139,0.469731330871582,0.1087954863905906,0.5228981971740723,0.1276419460773468,0.4589349627494812,0.1213319003582,0.5022305250167847,0.1597626954317093,0.4806005954742431,0.1582611054182052,0.5729261040687561,0.2619491815567016,0.4091784060001373,0.2594521641731262,0.6587850451469421,0.3815766870975494,0.3417104184627533,0.4019833505153656,0.6748937368392944,0.5342968106269836,0.3095116913318634,0.5376734137535095,0.6854358911514282,0.5774642825126648,0.2942187488079071,0.5758367776870728,0.6644686460494995,0.5797271132469177,0.313531219959259,0.5794287323951721,0.6586328744888306,0.5636438727378845,0.3214081823825836,0.5662521719932556,0.5469315052032471,0.6046183705329895,0.4522418975830078,0.6081417202949524,0.5346501469612122,0.8693439960479736,0.4590768814086914,0.8729361891746521,0.5254591703414917,1.0980349779129028,0.4659284055233001,1.1005444526672363,0.5167263746261597,1.128145694732666,0.4699963629245758,1.1288872957229614,0.5385914444923401,1.172091007232666,0.4660959839820862,1.1798371076583862,0,ARRIERE
2,0.4893056452274322,0.1311045885086059,0.4981449246406555,0.1098097041249275,0.5024531483650208,0.1111286580562591,0.5077983140945435,0.1125289648771286,0.4788508415222168,0.1078020483255386,0.4705831408500671,0.1081469282507896,0.4637241959571838,0.1087622195482254,0.5156958103179932,0.1267044246196746,0.4536752104759216,0.1232865750789642,0.4994916021823883,0.1569037139415741,0.4766349792480469,0.1562662124633789,0.568218469619751,0.2539524734020233,0.4034682214260101,0.2575952410697937,0.6670858860015869,0.3171787559986114,0.3276714980602264,0.3192558288574219,0.695093035697937,0.440436840057373,0.2833269238471985,0.4329347312450409,0.7095142602920532,0.4820800125598907,0.2655559778213501,0.4748526811599731,0.6862996816635132,0.4818243086338043,0.2869850695133209,0.4756264984607696,0.678328275680542,0.4687169194221496,0.2948295772075653,0.4636854231357574,0.5421062707901001,0.6027378439903259,0.446218192577362,0.6066220998764038,0.5349906086921692,0.8662493824958801,0.4539667069911957,0.8703314661979675,0.5238043069839478,1.096893310546875,0.4665434956550598,1.0940197706222534,0.5172818899154663,1.1253941059112549,0.474968671798706,1.1240290403366089,0.5255882740020752,1.1795023679733276,0.458975076675415,1.1732791662216189,0,ARRIERE
3,0.4839154183864593,0.1331618726253509,0.4943709373474121,0.1112720966339111,0.4996021687984466,0.1122551336884498,0.5042880773544312,0.1134654656052589,0.4745391011238098,0.1102042570710182,0.4674351215362549,0.1108957529067993,0.4618637561798095,0.1119044572114944,0.513801097869873,0.1268469095230102,0.4529066681861877,0.1254782080650329,0.4955310821533203,0.1585609763860702,0.4725739359855652,0.1578958928585052,0.569804310798645,0.2699213027954101,0.4063672125339508,0.2701091468334198,0.6416805982589722,0.4038454592227936,0.3422680497169494,0.4099530279636383,0.6507633924484253,0.560411274433136,0.3051385581493377,0.5450555682182312,0.6557701826095581,0.6096416115760803,0.2890738248825073,0.5819838047027588,0.6378287076950073,0.6051474213600159,0.3066519796848297,0.5843299627304077,0.6306387186050415,0.587938129901886,0.3143046498298645,0.5721474289894104,0.5422922968864441,0.6102758049964905,0.4473599791526794,0.6124150156974792,0.5327215194702148,0.8678242564201355,0.4544903635978699,0.8736478090286255,0.527423620223999,1.094112992286682,0.4679182171821594,1.0887107849121094,0.5208027362823486,1.122162699699402,0.4739894866943359,1.1148335933685305,0.5362082719802856,1.1735081672668457,0.4650182127952575,1.1684969663619995,0,ARRIERE
4,0.483415275812149,0.1301100850105285,0.4931375980377197,0.1085536926984787,0.4988157749176025,0.109685905277729,0.5036907196044922,0.1102770194411277,0.4735739827156067,0.1073909923434257,0.466954618692398,0.1075668036937713,0.4606570303440094,0.1075726225972175,0.5136575698852539,0.1235043853521347,0.450699895620346,0.1209747940301895,0.4951186776161194,0.1568688303232193,0.4715366959571838,0.1548793315887451,0.5647629499435425,0.2609096169471741,0.4047419130802154,0.2654278576374054,0.642776370048523,0.369333416223526,0.3465189933776855,0.388363778591156,0.6768659353256226,0.5014566779136658,0.3000056445598602,0.5112836360931396,0.694018542766571,0.5484654307365417,0.2809790372848511,0.5529392957687378,0.6705293655395508,0.5513527989387512,0.2977006733417511,0.5544119477272034,0.6642160415649414,0.5372160077095032,0.3059180378913879,0.544902503490448,0.5402816534042358,0.5996521711349487,0.4441500604152679,0.603632390499115,0.5313639044761658,0.8635923266410828,0.4528734087944031,0.8643376231193542,0.526541531085968,1.1036094427108765,0.4695026278495788,1.0993882417678833,0.5207129716873169,1.1328116655349731,0.4747416377067566,1.1296555995941162,0.5297654867172241,1.1865476369857788,0.4701253473758697,1.179824948310852,0,ARRIERE
5,0.5276918411254883,0.2474291324615478,0.5371088981628418,0.2250782549381256,0.5431295037269592,0.2258798032999038,0.5485802888870239,0.2270450145006179,0.5184788107872009,0.220739409327507,0.5109428763389587,0.2188134938478469,0.5037332773208618,0.2172704488039016,0.5594197511672974,0.2362809032201767,0.4923277795314789,0.2265051305294037,0.5376351475715637,0.2708707749843597,0.5139364004135132,0.2677566111087799,0.6024128198623657,0.3345923125743866,0.4338065981864929,0.3379417359828949,0.6920209527015686,0.4172809720039367,0.3609625995159149,0.4404374659061432,0.7170768976211548,0.5556772351264954,0.3574444651603699,0.5748871564865112,0.7299712896347046,0.602489173412323,0.3523257076740265,0.6194347739219666,0.7073164582252502,0.6037037372589111,0.3793136179447174,0.6151689887046814,0.6994252800941467,0.5891152620315552,0.3876810669898987,0.601331889629364,0.5741788148880005,0.6793715953826904,0.4763775765895843,0.6820365786552429,0.5726113319396973,0.9260068535804749,0.4828172326087951,0.91981041431427,0.5791988372802734,1.0925565958023071,0.4751403331756592,1.0985748767852783,0.5732987523078918,1.1147242784500122,0.480120837688446,1.124000906944275,0.5925053954124451,1.1694179773330688,0.4671058654785156,1.1710820198059082,1,ARRIERE
6,0.5219414234161377,0.253505140542984,0.5329846143722534,0.2299057990312576,0.5394850969314575,0.229903295636177,0.5458561182022095,0.2300765365362167,0.5120517015457153,0.2274053245782852,0.504917323589325,0.2258668839931488,0.4980835318565368,0.2243568003177642,0.558322548866272,0.2353706806898117,0.4870816767215729,0.2314688265323639,0.5344756245613098,0.2771861851215362,0.5080887079238892,0.2756578624248504,0.6041214466094971,0.3271084129810333,0.4334030747413635,0.3262389302253723,0.6941472887992859,0.413536012172699,0.3529565930366516,0.4274569749832153,0.7327460050582886,0.5507029294967651,0.3113763928413391,0.5561301112174988,0.7563930153846741,0.5915461778640747,0.2897752225399017,0.59209805727005,0.7424666881561279,0.6014779806137085,0.3127959668636322,0.595020055770874,0.7309373021125793,0.5895088315010071,0.3241519927978515,0.5839233994483948,0.5749717950820923,0.6754578948020935,0.4755756258964538,0.6754182577133179,0.5716766119003296,0.909939169883728,0.4837132096290588,0.9003089666366577,0.571854293346405,1.053601622581482,0.4758529663085937,1.0646144151687622,0.5664642453193665,1.071698784828186,0.4825957417488098,1.0898194313049316,0.582173228263855,1.1372178792953491,0.4618406891822815,1.1451388597488403,1,ARRIERE
7,0.518825888633728,0.2520181238651275,0.5301531553268433,0.2279775589704513,0.5363693833351135,0.2278015613555908,0.5425599813461304,0.227435752749443,0.510176420211792,0.226046621799469,0.5022979974746704,0.2242303341627121,0.4951275885105133,0.2223748415708542,0.554084062576294,0.231923758983612,0.4829190373420715,0.2280521243810653,0.5299657583236694,0.2753762304782867,0.5040370225906372,0.273603618144989,0.6003545522689819,0.3242306113243103,0.429516077041626,0.3248807489871979,0.6901587843894958,0.426053911447525,0.3527125120162964,0.4418254494667053,0.7440544366836548,0.5478641986846924,0.3048631548881531,0.5833079814910889,0.7736375331878662,0.5897060632705688,0.2801430821418762,0.6232807636260986,0.7594158053398132,0.595892071723938,0.3010494709014892,0.6247736215591431,0.7471717596054077,0.5867927074432373,0.3142157196998596,0.613003134727478,0.5737003087997437,0.6761176586151123,0.4745709002017975,0.6762969493865967,0.5705057978630066,0.912659764289856,0.482555091381073,0.9044796228408812,0.5709763765335083,1.0685772895812988,0.4693590700626373,1.0769497156143188,0.5654290914535522,1.090380311012268,0.4746808409690857,1.1037819385528564,0.5839077830314636,1.1445733308792114,0.4566570818424225,1.1549954414367676,1,ARRIERE
8,0.5071797370910645,0.2499279975891113,0.5208422541618347,0.2247287631034851,0.527256965637207,0.2247774302959442,0.5325812697410583,0.224391296505928,0.4977529942989349,0.2233119308948516,0.4903607964515686,0.221975639462471,0.4830876290798187,0.2204563170671463,0.544536292552948,0.2286151200532913,0.4744123518466949,0.2260825484991073,0.5205413103103638,0.2735764384269714,0.4929534494876861,0.2730337381362915,0.5962669253349304,0.3216384649276733,0.4209460616111755,0.3223060667514801,0.6908032298088074,0.3903814554214477,0.3359584212303161,0.4341395795345306,0.7442367076873779,0.5158587098121643,0.2873157858848572,0.5706384778022766,0.770910382270813,0.5488397479057312,0.2639224827289581,0.6106093525886536,0.7541385889053345,0.556886613368988,0.2836037278175354,0.6114048361778259,0.7428447008132935,0.5471451282501221,0.2972870171070099,0.6004868149757385,0.5660150647163391,0.6758636236190796,0.4676433205604553,0.6767404079437256,0.5670100450515747,0.9163367748260498,0.4804822504520416,0.9058732390403748,0.5688477754592896,1.0802860260009766,0.465383231639862,1.0877907276153564,0.5632706880569458,1.1038243770599363,0.4693387150764465,1.115252137184143,0.5824003219604492,1.1536506414413452,0.4573087096214294,1.1655468940734863,1,ARRIERE
9,0.5239506959915161,0.251300185918808,0.5336487889289856,0.2277041524648666,0.5400736331939697,0.2275793403387069,0.5456802248954773,0.2276663482189178,0.514382004737854,0.2264934331178665,0.5066321492195129,0.2261311113834381,0.4988333582878113,0.225704938173294,0.5562991499900818,0.2319843918085098,0.4848023355007171,0.2317443639039993,0.5340620279312134,0.2751399278640747,0.5107784271240234,0.2744409441947937,0.6015052795410156,0.3254027366638183,0.4307020306587219,0.3286699652671814,0.6944235563278198,0.4070387780666351,0.3527725040912628,0.4333290159702301,0.7290128469467163,0.5419179201126099,0.3196323812007904,0.5741099715232849,0.7505632638931274,0.5849247574806213,0.2953687012195587,0.6176126003265381,0.7348461747169495,0.5912818312644958,0.3201965391635895,0.6165370941162109,0.7230758666992188,0.5809032917022705,0.3311688601970672,0.6028340458869934,0.5741878747940063,0.6779480576515198,0.4746716618537903,0.6789823174476624,0.5718497633934021,0.9138233661651612,0.4839750826358795,0.9043792486190796,0.5741548538208008,1.0693541765213013,0.4727707505226135,1.076253890991211,0.5681527853012085,1.0903401374816897,0.4778719544410705,1.1018884181976318,0.5864800214767456,1.146527886390686,0.463117778301239,1.153853178024292,1,ARRIERE
